000010	0.07219476919368448
010000	0.06343658350407777
000001	0.0633160580129364
000100	0.053915069703909045
001000	0.05198666184564702
010001	0.05001807882367121
000110	0.044393555903740306
001010	0.03157767867904062
000101	0.029850146639347555
001100	0.029488570165923426
100000	0.028725242055361377
001001	0.027359286489092444
000011	0.026314732232533847
001110	0.024185448555702864
100010	0.024185448555702864
011000	0.023783696918564943
011001	0.02089108513117191
100100	0.018038648507492667
100110	0.017636896870354746
010010	0.01695391908722028
000111	0.015105861556385842
001101	0.01506568639267205
010101	0.014262183118396207
100001	0.01410148246354104
010100	0.013860431481258286
101000	0.012856052388413483
001011	0.011771322968141096
010011	0.011771322968141096
101010	0.011128520348720422
101110	0.009079586999317022
101100	0.009079586999317022
001111	0.008758185689606686
011101	0.008155558233899803
110001	0.008035032742758427
100011	0.007874332087903259
110000	0.007633281105620505
100101	0.007593105941906713
011100	0.006950303322486039
100111	0.006910128158772247
011010	0.00658872684906191
010110	0.006066449720782612
101001	0.005945924229641236
011011	0.005745048411072275
010111	0.004780844481941265
101101	0.0042585673536619665
110101	0.004017516371379213
101111	0.003856815716524045
111001	0.003856815716524045
101011	0.0037764653890964605
110100	0.0036961150616688764
110011	0.003535414406813708
110010	0.0030533124422482023
011111	0.002932786951106826
111000	0.002892611787393034
011110	0.002691735968824073
110110	0.0023301594953999433
110111	0.0022096340042585677
111100	0.0020891085131171908
111101	0.0020891085131171908
111011	0.001486481057410309
111110	0.0014061307299827247
111010	0.0014061307299827247
111111	0.0010445542565585954
