,"θ_0,0","θ_0,1","θ_0,2","θ_0,3","θ_0,4","θ_0,5","θ_1,0","θ_1,1","θ_1,2","θ_1,3","θ_1,4","θ_1,5","θ_2,0","θ_2,1","θ_2,2","θ_2,3","θ_2,4","θ_2,5","θ_3,0","θ_3,1","θ_3,2","θ_3,3","θ_3,4","θ_3,5","θ_4,0","θ_4,1","θ_4,2","θ_4,3","θ_4,4","θ_4,5","θ_5,0","θ_5,1","θ_5,2","θ_5,3","θ_5,4","θ_5,5",loss_total,loss_kl
48,1.2638136251482766,-0.07055511777573915,-0.0068249485481074665,0.001379983384298532,0.16475076052870163,-0.01970144937894247,-0.07055511777573915,1.256515965603906,0.07812575302375832,0.014871215212324143,-0.13053405392475662,0.08539410250421087,-0.0068249485481074665,0.07812575302375832,1.2248865019375828,0.04291836067132616,-0.10261011579870404,0.06948553760122825,0.001379983384298532,0.014871215212324143,0.04291836067132616,1.1840274311685017,-0.006167959698940461,-0.0017729532096165514,0.16475076052870163,-0.13053405392475662,-0.10261011579870404,-0.006167959698940461,1.097573574831217,-0.07972206321886864,-0.01970144937894247,0.08539410250421087,0.06948553760122825,-0.0017729532096165514,-0.07972206321886864,0.9445903222971371,0.008524615241190118,0.004262307620595059
49,1.2638136251482766,-0.07068943255219269,-0.0069074773235332275,0.0013521557934007957,0.16506973909212752,-0.01980633163546784,-0.07068943255219269,1.256515965603906,0.07827288408474514,0.014906907382443674,-0.13072324293046353,0.08558435786638371,-0.0069074773235332275,0.07827288408474514,1.2248865019375828,0.042950331312803604,-0.10276074104336227,0.06958708204515002,0.0013521557934007957,0.014906907382443674,0.042950331312803604,1.1840274311685017,-0.00615022203241414,-0.0017955748316289947,0.16506973909212752,-0.13072324293046353,-0.10276074104336227,-0.00615022203241414,1.097573574831217,-0.07989993787577307,-0.01980633163546784,0.08558435786638371,0.06958708204515002,-0.0017955748316289947,-0.07989993787577307,0.9445903222971371,0.008526781838805743,0.004263390919402871
50,1.2638136251482766,-0.07081404988439821,-0.006984689295104936,0.0013263980624168823,0.16536565205505926,-0.019904542319944003,-0.07081404988439821,1.256515965603906,0.07840944796728969,0.014940019328286917,-0.13089870733266337,0.08576167850344915,-0.006984689295104936,0.07840944796728969,1.2248865019375828,0.0429794351746454,-0.10290016468738507,0.06968129894565443,0.0013263980624168823,0.014940019328286917,0.0429794351746454,1.1840274311685017,-0.006133526658062268,-0.001816558570287114,0.16536565205505926,-0.13089870733266337,-0.10290016468738507,-0.006133526658062268,1.097573574831217,-0.08006614959367465,-0.019904542319944003,0.08576167850344915,0.06968129894565443,-0.001816558570287114,-0.08006614959367465,0.9445903222971371,0.008529405382975714,0.004264702691487857
51,1.2638136251482766,-0.0709296702266849,-0.0070568995107226345,0.001302568990461155,0.16564017138733614,-0.019996487783952143,-0.0709296702266849,1.256515965603906,0.07853620579536881,0.014970731531628896,-0.13106145562625143,0.08592694819749111,-0.0070568995107226345,0.07853620579536881,1.2248865019375828,0.04300593172115693,-0.10302922538014052,0.0697687363375169,0.001302568990461155,0.014970731531628896,0.04300593172115693,1.1840274311685017,-0.006117815875261857,-0.0018360128169026676,0.16564017138733614,-0.13106145562625143,-0.10302922538014052,-0.006117815875261857,1.097573574831217,-0.08022146144881355,-0.019996487783952143,0.08592694819749111,0.0697687363375169,-0.0018360128169026676,-0.08022146144881355,0.9445903222971371,0.008532370484863352,0.004266185242431676
52,1.2638136251482766,-0.07103694355864429,-0.007124407781285573,0.0012805353903319408,0.16589484758863515,-0.020082552018337183,-0.07103694355864429,1.256515965603906,0.07865386342097806,0.014999212260488445,-0.13121242046647486,0.08608098990185926,-0.007124407781285573,0.07865386342097806,1.2248865019375828,0.043030056332344614,-0.1031486982335377,0.06984989930817408,0.0012805353903319408,0.014999212260488445,0.043030056332344614,1.1840274311685017,-0.0061030345460497135,-0.0018540400390386924,0.16589484758863515,-0.13121242046647486,-0.1031486982335377,-0.0061030345460497135,1.097573574831217,-0.08036658654471408,-0.020082552018337183,0.08608098990185926,0.06984989930817408,-0.0018540400390386924,-0.08036658654471408,0.9445903222971371,0.008535581299982466,0.004267790649991233
53,1.2638136251482766,-0.0711364729939945,-0.007187498945535362,0.0012601718694752705,0.1661311185202407,-0.020163097558095894,-0.0711364729939945,1.256515965603906,0.07876307550527749,0.01502561837233964,-0.13135246460415462,0.08622456997307412,-0.007187498945535362,0.07876307550527749,1.2248865019375828,0.04305202262318671,-0.10325929974082095,0.06992525355799627,0.0012601718694752705,0.01502561837233964,0.04305202262318671,1.1840274311685017,-0.006089130095169737,-0.0018707369312275948,0.1661311185202407,-0.13135246460415462,-0.10325929974082095,-0.006089130095169737,1.097573574831217,-0.08050219132157813,-0.020163097558095894,0.08622456997307412,0.06992525355799627,-0.0018707369312275948,-0.08050219132157813,0.9445903222971371,0.008538958577713907,0.004269479288856954
54,1.2638136251482766,-0.07122881813591857,-0.007246443210359922,0.0012413605749725895,0.1663503175972837,-0.020238466399429455,-0.07122881813591857,1.256515965603906,0.07886444928986085,0.015050096065135077,-0.13148238632570894,0.0863584021040465,-0.007246443210359922,0.07886444928986085,1.2248865019375828,0.04307202452998906,-0.10336169229943377,0.06999522864688018,0.0012413605749725895,0.015050096065135077,0.04307202452998906,1.1840274311685017,-0.006076052485039942,-0.0018861945911336116,0.1663503175972837,-0.13148238632570894,-0.10336169229943377,-0.006076052485039942,1.097573574831217,-0.08062889863812753,-0.020238466399429455,0.0863584021040465,0.06999522864688018,-0.0018861945911336116,-0.08062889863812753,0.9445903222971371,0.00854243713676775,0.004271218568383875
55,1.2638136251482766,-0.07131449819608836,-0.00730149655024737,0.0012239909121809624,0.16655368138694882,-0.020308980919204026,-0.07131449819608836,1.256515965603906,0.0789585480825908,0.015072781579603197,-0.13160292444327804,0.08648315097999602,-0.00730149655024737,0.0789585480825908,1.2248865019375828,0.04309023818816223,-0.10345648837200822,0.07006022095644823,0.0012239909121809624,0.015072781579603197,0.04309023818816223,1.1840274311685017,-0.006063754171128907,-0.001900498714815208,0.16655368138694882,-0.13160292444327804,-0.10345648837200822,-0.006063754171128907,1.097573574831217,-0.08074729064304811,-0.020308980919204026,0.08648315097999602,0.07006022095644823,-0.001900498714815208,-0.08074729064304811,0.9445903222971371,0.008545963706137595,0.004272981853068797
56,1.2638136251482766,-0.07139399489348651,-0.007352901152014111,0.0012079592450354427,0.16674235665508982,-0.020374944788814204,-0.07139399489348651,1.256515965603906,0.07904589448044341,0.015093801856045117,-0.13171476287560827,0.08659943567692449,-0.007352901152014111,0.07904589448044341,1.2248865019375828,0.043106823623137225,-0.1035442543162968,0.0701205963942757,0.0012079592450354427,0.015093801856045117,0.043106823623137225,1.1840274311685017,-0.0060521900422758085,-0.0019137298057379866,0.16674235665508982,-0.13171476287560827,-0.1035442543162968,-0.0060521900422758085,1.097573574831217,-0.08085791145165891,-0.020374944788814204,0.08659943567692449,0.0701205963942757,-0.0019137298057379866,-0.08085791145165891,0.9445903222971371,0.008549495079657403,0.0042747475398287015
57,1.2638136251482766,-0.07146775514810261,-0.007400885893047019,0.0011931685846387446,0.1669174069008017,-0.02043664387594368,-0.07146775514810261,1.256515965603906,0.07912697334996906,0.015113275148632168,-0.1318185348562452,0.0867078328210739,-0.007400885893047019,0.07912697334996906,1.2248865019375828,0.04312192627380033,-0.10362551391197643,0.07017669286398996,0.0011931685846387446,0.015113275148632168,0.04312192627380033,1.1840274311685017,-0.006041317349687692,-0.001925963393050771,0.1669174069008017,-0.1318185348562452,-0.10362551391197643,-0.006041317349687692,1.097573574831217,-0.08096126964206761,-0.02043664387594368,0.0867078328210739,0.07017669286398996,-0.001925963393050771,-0.08096126964206761,0.9445903222971371,0.0085529965396007,0.00427649826980035
58,1.2638136251482766,-0.07153619358360452,-0.007445666843130411,0.0011795282715839049,0.167079818415778,-0.02049434712899831,-0.07153619358360452,1.256515965603906,0.0792022345842934,0.01513131159999696,-0.1319148268019451,0.08680887952646897,-0.007445666843130411,0.0792022345842934,1.2248865019375828,0.04313567836575137,-0.10370075160967074,0.07022882252276844,0.0011795282715839049,0.01513131159999696,0.04313567836575137,1.1840274311685017,-0.006031095627678528,-0.0019372702553833148,0.167079818415778,-0.1319148268019451,-0.10370075160967074,-0.006031095627678528,1.097573574831217,-0.08105784058386006,-0.02049434712899831,0.08680887952646897,0.07022882252276844,-0.0019372702553833148,-0.08105784058386006,0.9445903222971371,0.008556440511037123,0.004278220255518561
59,1.2638136251482766,-0.07159969485216762,-0.007487447781515471,0.0011669536564518532,0.16723050590272345,-0.020548307440078694,-0.07159969485216762,1.256515965603906,0.07927209565403888,0.015148013778714844,-0.13200418187098073,0.08690307612640703,-0.007487447781515471,0.07927209565403888,1.2248865019375828,0.043148200149835635,-0.10377041552522541,0.07027727384567764,0.0011669536564518532,0.015148013778714844,0.043148200149835635,1.1840274311685017,-0.006021486608655668,-0.001947716647065605,0.16723050590272345,-0.13200418187098073,-0.10377041552522541,-0.006021486608655668,1.097573574831217,-0.08114806861128405,-0.020548307440078694,0.08690307612640703,0.07027727384567764,-0.001947716647065605,-0.08114806861128405,0.9445903222971371,0.008559805414095206,0.004279902707047603
60,1.2638136251482766,-0.07165861579378145,-0.007526420722259542,0.0011553657820729617,0.1673703176846944,-0.02059876248328624,-0.07165861579378145,1.256515965603906,0.07933694396813365,0.01516347718209188,-0.13208710323814174,0.08699088871360873,-0.007526420722259542,0.07933694396813365,1.2248865019375828,0.043159601019752365,-0.103834920200195,0.07032231351441959,0.0011553657820729617,0.01516347718209188,0.043159601019752365,1.1840274311685017,-0.0060124541343922755,-0.001957364524222223,0.1673703176846944,-0.13208710323814174,-0.103834920200195,-0.0060124541343922755,1.097573574831217,-0.08123236905191183,-0.02059876248328624,0.08699088871360873,0.07032231351441959,-0.001957364524222223,-0.08123236905191183,0.9445903222971371,0.008563074685885363,0.004281537342942681
61,1.2638136251482766,-0.07171328744154007,-0.007562766442045343,0.0011446910704207178,0.16750004053499265,-0.020645935525942495,-0.07171328744154007,1.256515965603906,0.07939713905917918,0.015177790706507488,-0.1321640571106665,0.08707275150267377,-0.007562766442045343,0.07939713905917918,1.2248865019375828,0.043169980521072925,-0.10389464914763523,0.07036418814636569,0.0011446910704207178,0.015177790706507488,0.043169980521072925,1.1840274311685017,-0.006003964065234626,-0.0019662717686684244,0.16750004053499265,-0.1321640571106665,-0.10389464914763523,-0.006003964065234626,1.097573574831217,-0.08131113012088796,-0.020645935525942495,0.08707275150267377,0.07036418814636569,-0.0019662717686684244,-0.08131113012088796,0.9445903222971371,0.00856623594784504,0.00428311797392252
