000001	0.07074247418052068
000010	0.1229114372896062
000011	0.001365377161227716
000100	0.16156556150232898
000101	0.0017822730385270592
000110	0.00306771129198393
000111	7.282801398417034e-05
001000	0.18233369383064088
001001	0.002006263335118249
001010	0.003456976858009869
001011	7.702635537609338e-05
001100	0.004531870000771283
001101	8.861938791483276e-05
001110	0.00012436483014708025
001111	4.1083173546173546e-05
010000	0.19955233606419678
010001	0.0021919713573814747
010010	0.00377971288498067
010011	8.050715650250493e-05
010100	0.004956135695937958
010101	9.319521579340903e-05
010110	0.00013231701493498734
010111	4.1168940152483306e-05
011000	0.005588205497275324
011001	0.00010001227088674965
011010	0.00014416415675284243
011011	4.129671499364808e-05
011100	0.00017687809965650508
011101	4.164954430240925e-05
011110	4.2737442540598555e-05
011111	4.020279862988824e-05
100000	0.20366871010645723
100001	0.0022363676385699018
100010	0.0038568677608358582
100011	8.133929408970147e-05
100100	0.005057562758009219
100101	9.42891359089287e-05
100110	0.0001342181036849706
100111	4.11894439429168e-05
101000	0.005702673547481736
101001	0.00010124684182026576
101010	0.00014630967805688095
101011	4.131985505967026e-05
101100	0.00017969858144806895
101101	4.1679964011944766e-05
101110	4.279030797999882e-05
101111	4.020336879889831e-05
110000	0.006237528184833566
110001	0.00010701540333363258
110010	0.00015633467644667507
110011	4.1427977558465926e-05
110100	0.00019287734847575996
110101	4.182210081503199e-05
110110	4.303732297997379e-05
110111	4.020603292691099e-05
111000	0.00021251103734563591
111001	4.203385581175586e-05
111010	4.340532521003906e-05
111011	4.0210001937092335e-05
111100	4.442150313108259e-05
111101	4.022096170903165e-05
111110	4.0254754583624776e-05
111111	4.017602212427691e-05
